year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
2004,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,MARTIN KOPPEL,SOCIALIST WORKERS,False,total,14811.0,7447818.0,False,20210114,OTHER
2004,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,ERSKINE BOWLES,DEMOCRAT,False,total,1632527.0,3472082.0,False,20210114,DEMOCRAT
2004,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,RICHARD BURR,REPUBLICAN,False,total,1791450.0,3472082.0,False,20210114,REPUBLICAN
2004,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,TOM BAILEY,LIBERTARIAN,False,total,47743.0,3472082.0,False,20210114,LIBERTARIAN
2004,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,,,True,total,362.0,3472082.0,False,20210114,OTHER
2004,NORTH DAKOTA,ND,38,44.0,36,US SENATE,statewide,gen,False,BYRON L. DORGAN,DEMOCRAT,False,total,212143.0,310696.0,False,20210114,DEMOCRAT
2004,NORTH DAKOTA,ND,38,44.0,36,US SENATE,statewide,gen,False,MIKE LIFFRIG,REPUBLICAN,False,total,98553.0,310696.0,False,20210114,REPUBLICAN
2004,OHIO,OH,39,31.0,24,US SENATE,statewide,gen,False,ERIC D. FINGERHUT,DEMOCRAT,False,total,1961171.0,5425823.0,False,20210114,DEMOCRAT
2004,OHIO,OH,39,31.0,24,US SENATE,statewide,gen,False,GEORGE V. VOINOVICH,REPUBLICAN,False,total,3464356.0,5425823.0,False,20210114,REPUBLICAN
2004,OHIO,OH,39,31.0,24,US SENATE,statewide,gen,False,,,True,total,296.0,5425823.0,False,20210114,OTHER
2004,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,BRAD CARSON,DEMOCRAT,False,total,596750.0,1446846.0,False,20210114,DEMOCRAT
2004,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,SHEILA BILYEU,INDEPENDENT,False,total,86663.0,1446846.0,False,20210114,OTHER
2004,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,TOM COBURN,REPUBLICAN,False,total,763433.0,1446846.0,False,20210114,REPUBLICAN
2004,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,AL KING,REPUBLICAN,False,total,565254.0,1780550.0,False,20210114,REPUBLICAN
2004,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,DAN FITZGERALD,LIBERTARIAN,False,total,29582.0,1780550.0,False,20210114,LIBERTARIAN
2004,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,DAVID BROWNLOW,CONSTITUTION,False,total,12397.0,1780550.0,False,20210114,OTHER
2004,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,OTHER,,False,total,1536.0,1780550.0,False,20210114,OTHER
2004,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,RON WYDEN,DEMOCRAT,False,total,1128728.0,1780550.0,False,20210114,DEMOCRAT
2004,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,TERESA KEANE,PACIFIC GREEN,False,total,43053.0,1780550.0,False,20210114,OTHER
2004,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,ARLEN SPECTER,REPUBLICAN,False,total,2925080.0,5559105.0,False,20210114,REPUBLICAN
2004,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,BETSY SUMMER,LIBERTARIAN,False,total,79263.0,5559105.0,False,20210114,LIBERTARIAN
2004,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,580.0,5559105.0,False,20210114,OTHER
2004,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,JAMES N. CLYMER,CONSTITUTION,False,total,220056.0,5559105.0,False,20210114,OTHER
2004,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,JOSEPH M. HOEFFEL,DEMOCRAT,False,total,2334126.0,5559105.0,False,20210114,DEMOCRAT
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,EFIA NWANGAZA,GREEN,False,total,4245.0,1597221.0,False,20210114,OTHER
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,EFIA NWANGAZA,INDEPENDENCE,False,total,138.0,1597221.0,False,20210114,OTHER
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,INEZ TENENBAUM,DEMOCRAT,False,total,704384.0,1597221.0,False,20210114,DEMOCRAT
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,JIM DEMINT,REPUBLICAN,False,total,857167.0,1597221.0,False,20210114,REPUBLICAN
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,PATRICK TYNDALL,CONSTITUTION,False,total,13464.0,1597221.0,False,20210114,OTHER
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,REBEKAH E. SUTHERLAND,LIBERTARIAN,False,total,10678.0,1597221.0,False,20210114,LIBERTARIAN
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,TEE FERGUSON,UNITED CITIZENS,False,total,5859.0,1597221.0,False,20210114,OTHER
2004,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,,,True,total,1286.0,1597221.0,False,20210114,OTHER
2004,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,JOHN THUNE,REPUBLICAN,False,total,197848.0,391188.0,False,20210114,REPUBLICAN
2004,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,TOM DASCHLE,DEMOCRAT,False,total,193340.0,391188.0,False,20210114,DEMOCRAT
2004,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,GARY R. VAN HORN,CONSTITUTION,False,total,17289.0,911726.0,False,20210114,OTHER
2004,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,R. PAUL VAN DAM,DEMOCRAT,False,total,258955.0,911726.0,False,20210114,DEMOCRAT
2004,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,ROBERT F. BENNETT,REPUBLICAN,False,total,626640.0,911726.0,False,20210114,REPUBLICAN
2004,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,,,True,total,18.0,911726.0,False,20210114,OTHER
2004,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,,,True,total,8824.0,911726.0,False,20210114,OTHER
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,BEN MITCHELL,LIBERTY UNION,False,total,879.0,307208.0,False,20210114,OTHER
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,CRAIG HILL,VERMONT GREEN,False,total,3999.0,307208.0,False,20210114,OTHER
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,CRIS ERICSON,MARIJUANA,False,total,6486.0,307208.0,False,20210114,OTHER
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,JACK MCMULLEN,REPUBLICAN,False,total,75398.0,307208.0,False,20210114,REPUBLICAN
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,KEITH STERN,INDEPENDENT,False,total,3300.0,307208.0,False,20210114,OTHER
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,PATRICK J. LEAHY,DEMOCRAT,False,total,216972.0,307208.0,False,20210114,DEMOCRAT
2004,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,,,True,total,174.0,307208.0,False,20210114,OTHER
2004,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,GEORGE R. NETHERCUTT,REPUBLICAN,False,total,1204584.0,2818651.0,False,20210114,REPUBLICAN
2004,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,J. MILLS,LIBERTARIAN,False,total,34055.0,2818651.0,False,20210114,LIBERTARIAN
2004,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,MARK B. WILSON,GREEN,False,total,30304.0,2818651.0,False,20210114,OTHER
2004,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,PATTY MURRAY,DEMOCRAT,False,total,1549708.0,2818651.0,False,20210114,DEMOCRAT
2004,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,ARIF KHAN,LIBERTARIAN,False,total,8367.0,2949743.0,False,20210114,LIBERTARIAN
2004,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,834.0,2949743.0,False,20210114,OTHER
2004,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,EUGENE A. HEM,INDEPENDENT,False,total,6662.0,2949743.0,False,20210114,OTHER
2004,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,RUSSEL D. FEINGOLD,DEMOCRAT,False,total,1632697.0,2949743.0,False,20210114,DEMOCRAT
2004,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,TIM MICHELS,REPUBLICAN,False,total,1301183.0,2949743.0,False,20210114,REPUBLICAN
2006,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,JIM PEDERSON,DEMOCRAT,False,total,664141.0,1526782.0,False,20210114,DEMOCRAT
2006,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,JON KYL,REPUBLICAN,False,total,814398.0,1526782.0,False,20210114,REPUBLICAN
2006,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,RICHARD MACK,LIBERTARIAN,False,total,48231.0,1526782.0,False,20210114,LIBERTARIAN
2006,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,,,True,total,12.0,1526782.0,False,20210114,OTHER
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,DIANNE FEINSTEIN,DEMOCRAT,False,total,5076289.0,8541476.0,False,20210114,DEMOCRAT
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,DON J. GRUNDMANN,INDEPENDENT,False,total,75350.0,8541476.0,False,20210114,OTHER
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,MARSHA FEINLAND,PEACE AND FREEDOM,False,total,117764.0,8541476.0,False,20210114,OTHER
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,MICHAEL S. METTI,LIBERTARIAN,False,total,133851.0,8541476.0,False,20210114,LIBERTARIAN
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,"RICHARD ""DICK"" MOUNTJOY",REPUBLICAN,False,total,2990822.0,8541476.0,False,20210114,REPUBLICAN
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,TODD CHRETIEN,GREEN,False,total,147074.0,8541476.0,False,20210114,OTHER
2006,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,,,True,total,326.0,8541476.0,False,20210114,OTHER
2006,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,ALAN SCHLESINGER,REPUBLICAN,False,total,109198.0,1134777.0,False,20210114,REPUBLICAN
2006,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,JOSEPH I. LIEBERMAN,CONNECTICUT FOR LIEBERMAN,False,total,564095.0,1134777.0,False,20210114,OTHER
2006,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,NED LAMONT,DEMOCRAT,False,total,450844.0,1134777.0,False,20210114,DEMOCRAT
2006,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,RALPH A. FERRUCCI,GREEN,False,total,5922.0,1134777.0,False,20210114,OTHER
2006,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,TIMOTHY A. KNIBBS,CONCERNED CITIZENS,False,total,4638.0,1134777.0,False,20210114,OTHER
2006,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,,,True,total,80.0,1134777.0,False,20210114,OTHER
2006,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,JAN TING,REPUBLICAN,False,total,69734.0,242972.0,False,20210114,REPUBLICAN
2006,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,THOMAS R. CARPER,DEMOCRAT,False,total,170567.0,242972.0,False,20210114,DEMOCRAT
2006,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,WILLIAM E. MORRIS,LIBERTARIAN,False,total,2671.0,242972.0,False,20210114,LIBERTARIAN
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BELINDA NOAH,NONE,False,total,24880.0,4793534.0,False,20210114,OTHER
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BILL NELSON,DEMOCRAT,False,total,2890548.0,4793534.0,False,20210114,DEMOCRAT
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BRIAN MOORE,NONE,False,total,19695.0,4793534.0,False,20210114,OTHER
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,FLOYD RAY FRAZIER,NONE,False,total,16628.0,4793534.0,False,20210114,OTHER
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,KATHERINE HARRIS,REPUBLICAN,False,total,1826127.0,4793534.0,False,20210114,REPUBLICAN
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,ROY TANNER,NONE,False,total,15562.0,4793534.0,False,20210114,OTHER
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,,,True,total,16.0,4793534.0,False,20210114,OTHER
2006,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,,,True,total,78.0,4793534.0,False,20210114,OTHER
2006,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,CYNTHIA THIELEN,REPUBLICAN,False,total,126097.0,342842.0,False,20210114,REPUBLICAN
2006,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,DANIEL K. AKAKA,DEMOCRAT,False,total,210330.0,342842.0,False,20210114,DEMOCRAT
2006,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,LLOYD JEFFREY MALLAN,LIBERTARIAN,False,total,6415.0,342842.0,False,20210114,LIBERTARIAN
2006,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,RICHARD G. LUGAR,REPUBLICAN,False,total,1171553.0,1341111.0,False,20210114,REPUBLICAN
2006,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,STEVE OSBORN,LIBERTARIAN,False,total,168820.0,1341111.0,False,20210114,LIBERTARIAN
2006,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,,,True,total,294.0,1341111.0,False,20210114,OTHER
2006,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,,,True,total,444.0,1341111.0,False,20210114,OTHER
2006,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,JEAN M. HAY BRIGHT,DEMOCRAT,False,total,113131.0,545128.0,False,20210114,DEMOCRAT
2006,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,OLYMPIA J. SNOWE,REPUBLICAN,False,total,405596.0,545128.0,False,20210114,REPUBLICAN
2006,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,OTHER,,False,total,179.0,545128.0,False,20210114,OTHER
2006,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,WILLIAM H. SLAVICK,INDEPENDENT,False,total,26222.0,545128.0,False,20210114,OTHER
2006,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,BENJAMIN L. CARDIN,DEMOCRAT,False,total,965477.0,1781139.0,False,20210114,DEMOCRAT
2006,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,KEVIN ZEESE,GREEN,False,total,27564.0,1781139.0,False,20210114,OTHER
2006,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,MICHAEL S. STEELE,REPUBLICAN,False,total,787182.0,1781139.0,False,20210114,REPUBLICAN
2006,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,,,True,total,120.0,1781139.0,False,20210114,OTHER
2006,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,,,True,total,796.0,1781139.0,False,20210114,OTHER
2006,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,78345.0,2243835.0,False,20210114,OTHER
2006,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,EDWARD M. KENNEDY,DEMOCRAT,False,total,1500738.0,2243835.0,False,20210114,DEMOCRAT
2006,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,KENNETH G. CHASE,REPUBLICAN,False,total,661532.0,2243835.0,False,20210114,REPUBLICAN
2006,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,OTHER,,False,total,3220.0,2243835.0,False,20210114,OTHER
2006,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,DAVID SOLE,GREEN,False,total,23890.0,3780142.0,False,20210114,OTHER
